condition_code,run,seed,scientific_status,final_generation,final_population_size,latest_checkpoint,latest_checkpoint_generation,provenance_file,git_commit
LHLHHHL-Z,1,18146508268676286518,host_extinction,7,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHHL-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHHHL-Z,2,17316092270788069187,host_extinction,6,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHHL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHHHL-Z,3,11807173631855422025,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHHL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHHLH-HH,1,18081444354422991658,host_extinction,16,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-HH,2,18176707499537908945,host_extinction,12,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-HH,3,18147939845545536991,host_extinction,11,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-HL,1,9245837227693552728,maximum_generations,1500,297,state-001-001-0001500.gz,1500,TE-Interaction-Experiments/LHLHHLH-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-HL,2,16535213550715395607,host_extinction,10,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-HL,3,4505087147860246954,host_extinction,9,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-LH,1,4786097782408366147,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-LH,2,10274190068469112071,host_extinction,11,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-LH,3,10988128259732475329,host_extinction,12,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-LL,1,6140457125857413753,host_extinction,10,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-LL,2,18087098631617192579,host_extinction,8,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-LL,3,13071691381468108105,host_extinction,11,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLH-Z,1,11732583211488749414,te_extinction,8,100,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHHLH-Z,2,16802370276540714937,host_extinction,8,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHHLH-Z,3,6260731270503199202,host_extinction,9,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHHLL-HH,1,12974742296510952350,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-HH,2,12303048292818634351,host_extinction,10,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-HH,3,6040615167450727716,host_extinction,12,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-HL,1,8115369904141869799,host_extinction,7,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-HL,2,6886670466676282616,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-HL,3,4343745560530963084,host_extinction,8,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-LH,1,10449160540400017491,host_extinction,7,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-LH,2,17051218720937846395,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-LH,3,3039944347266927596,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-LL,1,14799116397845078553,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-LL,2,11807840985211781797,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-LL,3,4953329591201992280,host_extinction,9,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHHLL-Z,1,1262744062412913980,host_extinction,7,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHHLL-Z,2,1568066499542689805,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHHLL-Z,3,927991478834451020,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHHLL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLHH-HH,1,13261163285785572322,host_extinction,11,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHH-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-HH,2,6414432245870875554,maximum_generations,1500,303,state-002-001-0001500.gz,1500,TE-Interaction-Experiments/LHLHLHH-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-HH,3,4717680016119561542,host_extinction,9,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHH-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-HL,1,15409220044478712441,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHH-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-HL,2,4270350640435420402,host_extinction,9,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHH-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-HL,3,13403308603493049944,maximum_generations,1500,299,state-003-001-0001500.gz,1500,TE-Interaction-Experiments/LHLHLHH-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-LH,1,17270312875003265829,host_extinction,8,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHH-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-LH,2,1727092315108005034,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-LH,3,5081630415616160964,host_extinction,9,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHH-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-LL,1,5920590678446893249,te_extinction,550,284,state-001-001-0000500.gz,500,TE-Interaction-Experiments/LHLHLHH-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-LL,2,3279668010959002037,te_extinction,625,299,state-002-001-0000600.gz,600,TE-Interaction-Experiments/LHLHLHH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-LL,3,7122485101118462726,maximum_generations,1500,317,state-003-001-0001500.gz,1500,TE-Interaction-Experiments/LHLHLHH-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHH-Z,1,17086978573478637677,host_extinction,8,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHH-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLHH-Z,2,15968114073926282604,te_extinction,9,33,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLHH-Z,3,4046018498622978112,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLHL-HH,1,9700707534803889323,host_extinction,8,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-HH,2,5548804541683217747,host_extinction,8,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-HH,3,8495360695825570014,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-HL,1,917628143584792082,host_extinction,6,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-HL,2,2355875367238338957,host_extinction,8,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-HL,3,10624387559159617779,host_extinction,6,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-LH,1,4346478493290230439,host_extinction,7,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-LH,2,15777484618269778396,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-LH,3,5109914574819304465,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-LL,1,5812394632235047898,host_extinction,6,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-LL,2,2668886477033408813,host_extinction,6,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-LL,3,16936421183841491145,te_extinction,777,25,state-003-001-0000750.gz,750,TE-Interaction-Experiments/LHLHLHL-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLHL-Z,1,5902800033114903708,host_extinction,6,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLHL-Z,2,15211666159778064011,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLHL-Z,3,16643464718289669919,host_extinction,6,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLHL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLLH-HH,1,8537751047011660951,host_extinction,16,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-HH,2,4047379268025876146,maximum_generations,1500,299,state-002-001-0001500.gz,1500,TE-Interaction-Experiments/LHLHLLH-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-HH,3,6989053217303299746,host_extinction,11,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-HL,1,13564807929912970548,maximum_generations,1500,310,state-001-001-0001500.gz,1500,TE-Interaction-Experiments/LHLHLLH-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-HL,2,17344750957698252023,te_extinction,601,292,state-002-001-0000600.gz,600,TE-Interaction-Experiments/LHLHLLH-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-HL,3,10625715382101776175,host_extinction,11,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-LH,1,13633553406862438590,host_extinction,8,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-LH,2,1780562553165303876,host_extinction,9,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-LH,3,15992850469622637721,maximum_generations,1500,305,state-003-001-0001500.gz,1500,TE-Interaction-Experiments/LHLHLLH-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-LL,1,16969596106654680978,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-LL,2,13628482555293590711,host_extinction,8,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-LL,3,4312507600081102032,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLH-Z,1,3908520737512518370,te_extinction,8,24,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLLH-Z,2,12374510807277274571,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLLH-Z,3,9602533597328796568,te_extinction,7,15,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLLL-HH,1,12232628782921101230,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-HH,2,10509278355595138085,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-HH,3,4102130166357935341,host_extinction,6,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-HL,1,15307772019461950079,host_extinction,7,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-HL,2,2452035602548575911,host_extinction,8,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-HL,3,12247212264939348805,host_extinction,6,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-LH,1,15539328902428912053,host_extinction,7,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-LH,2,10276146607271276917,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-LH,3,12176460123561929214,host_extinction,5,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-LL,1,5082192743547413790,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-LL,2,701282966688257837,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-LL,3,12997057320502238872,host_extinction,6,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLHLLL-Z,1,14981656107610659347,host_extinction,6,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLLL-Z,2,6340795945512223811,host_extinction,7,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLHLLL-Z,3,6229139409807294309,host_extinction,7,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLHLLL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLLHHH-HH,1,11995661327659828361,checkpointed,1463,318,state-001-002-0001463.gz,1463,TE-Interaction-Experiments/LHLLHHH-HH/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LHLLHHH-HH,2,4021492569040454655,maximum_generations,1500,293,state-002-002-0001500.gz,1500,TE-Interaction-Experiments/LHLLHHH-HH/provenance-002-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LHLLHHH-HH,3,9846369975049213938,checkpointed,1364,305,state-003-002-0001364.gz,1364,TE-Interaction-Experiments/LHLLHHH-HH/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LHLLHHH-HL,1,18325401019532349870,checkpointed,1365,296,state-001-002-0001365.gz,1365,TE-Interaction-Experiments/LHLLHHH-HL/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LHLLHHH-HL,2,6018931626273870640,maximum_generations,1500,286,state-002-001-0001500.gz,1500,TE-Interaction-Experiments/LHLLHHH-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLLHHH-HL,3,1673683660679024047,checkpointed,1292,296,state-003-002-0001292.gz,1292,TE-Interaction-Experiments/LHLLHHH-HL/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LHLLHHH-LH,1,14627817048478246406,host_extinction,14,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLLHHH-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLLHHH-LH,2,828048182333786748,host_extinction,15,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLLHHH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLLHHH-LH,3,3049412227027115442,host_extinction,14,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLLHHH-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLLHHH-LL,1,3969589500117445240,host_extinction,14,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLLHHH-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLLHHH-LL,2,16647621599578998428,te_extinction,784,306,state-002-001-0000750.gz,750,TE-Interaction-Experiments/LHLLHHH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLLHHH-LL,3,13055226412061569901,host_extinction,14,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLLHHH-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LHLLHHH-Z,1,17379510617774482639,te_extinction,11,87,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LHLLHHH-Z/provenance-001-001.json,f9d0537629a4cacb6ed147d796121c399c460656
LHLLHHH-Z,2,17399715737882613687,host_extinction,12,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LHLLHHH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLLHHH-Z,3,16358438011121556727,host_extinction,12,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LHLLHHH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LHLLHHL-HH,1,4827529840055715942,maximum_generations,1500,34,state-001-002-0001500.gz,1500,TE-Interaction-Experiments/LHLLHHL-HH/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LHLLHHL-HH,2,18067568476561410841,maximum_generations,1500,33,state-002-002-0001500.gz,1500,TE-Interaction-Experiments/LHLLHHL-HH/provenance-002-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LHLLHHL-HH,3,15117316517722456790,maximum_generations,1500,33,state-003-002-0001500.gz,1500,TE-Interaction-Experiments/LHLLHHL-HH/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LHLLHHL-HL,1,14800943154550788640,maximum_generations,1500,26,state-001-002-0001500.gz,1500,TE-Interaction-Experiments/LHLLHHL-HL/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LHLLHHL-HL,2,13692469540994052756,maximum_generations,1500,18,state-002-002-0001500.gz,1500,TE-Interaction-Experiments/LHLLHHL-HL/provenance-002-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
